target_id,abundance,abundance
PRQ56238,1.0,1.0
PRQ59368,2.0,2.0
PRQ59573,5.30674,5.30674
PRQ59694,8.0,8.0
PRQ57536,15.0,15.0
PRQ57836,16.0,16.0
PRQ58255,3.0,3.0
PRQ56267,7.0,7.0
PRQ56050,3.0,3.0
PRQ56807,1.0,1.0
PRQ54820,11.0,11.0
PRQ56590,3.73273,3.73273
PRQ56817,3.79692,3.79692
PRQ60121,3.0,3.0
PRQ57159,80.0,80.0
PRQ55682,1.0,1.0
PRQ56916,4.0,4.0
PRQ58680,2.0,2.0
PRQ58761,5.0,5.0
PRQ59646,42.0,42.0
PRQ59753,14.0,14.0
PRQ57832,12.0,12.0
PRQ59539,28.0,28.0
PRQ60056,7.0,7.0
PRQ60296,2.0,2.0
PRQ58149,19.0,19.0
PRQ57314,25.0,25.0
PRQ57438,4.0,4.0
PRQ57990,4.18821,4.18821
PRQ54994,5.0,5.0
PRQ58404,33.0,33.0
PRQ59564,31.0,31.0
PRQ56606,2.0,2.0
PRQ57606,26.0,26.0
PRQ59078,22.0,22.0
PRQ58139,1.0,1.0
PRQ57353,34.0,34.0
PRQ54799,31.0,31.0
PRQ60168,17.0,17.0
PRQ57768,11.0,11.0
PRQ60372,29.0,29.0
PRQ59517,9.0,9.0
PRQ59492,1.0,1.0
PRQ59279,2.0,2.0
PRQ58290,3.0,3.0
PRQ56469,1.0,1.0
PRQ56749,3.0,3.0
PRQ57448,11.0,11.0
PRQ57943,11.0,11.0
PRQ55757,13.0,13.0
PRQ57544,16.0,16.0
PRQ59463,2.0,2.0
PRQ54920,8.0,8.0
PRQ55624,9.0,9.0
PRQ56446,6.0,6.0
PRQ57392,1.0,1.0
PRQ56313,13.0,13.0
PRQ56731,3.45002,3.45002
PRQ59033,1.0,1.0
PRQ59722,22.0,22.0
PRQ54717,1.0,1.0
PRQ58543,6.0,6.0
PRQ57150,1.0,1.0
PRQ60087,273.0,273.0
PRQ59288,205.0,205.0
PRQ57054,4.0,4.0
PRQ58260,20.0,20.0
PRQ60423,3.0,3.0
PRQ57942,2.0,2.0
PRQ55138,18.0,18.0
PRQ59750,140.0,140.0
PRQ60048,6.0,6.0
PRQ54494,28.0,28.0
PRQ54637,8.0,8.0
PRQ59739,35.0,35.0
PRQ58871,215.0,215.0
PRQ55636,6.0,6.0
PRQ56073,12.0,12.0
PRQ60530,1.0,1.0
PRQ56787,4.66826,4.66826
PRQ58609,5.0,5.0
PRQ56681,1.0,1.0
PRQ60503,23.0,23.0
PRQ60373,6.0,6.0
PRQ59771,1.0,1.0
PRQ54815,3.0,3.0
PRQ57945,4.0,4.0
PRQ57431,12.0,12.0
PRQ59313,1.0,1.0
PRQ59886,1.0,1.0
PRQ55536,19.0,19.0
PRQ60525,3.0,3.0
PRQ60508,8.0,8.0
PRQ60163,5.0,5.0
PRQ54857,1.0,1.0
PRQ54978,5.0,5.0
PRQ58987,123.0,123.0
PRQ58714,5.0,5.0
PRQ56322,14.0,14.0
PRQ60459,7.0,7.0
PRQ56317,89.0,89.0
PRQ58295,15.0,15.0
PRQ56127,28.0,28.0
PRQ57740,20.0,20.0
PRQ60131,3.09249,3.09249
PRQ59087,22.0,22.0
PRQ58977,20.0,20.0
PRQ55367,11.0,11.0
PRQ55080,1.0,1.0
PRQ57953,8.61795,8.61795
PRQ59430,23.0,23.0
PRQ58590,4.0,4.0
PRQ56794,89.0,89.0
PRQ58844,11.1319,11.1319
PRQ60507,17.0,17.0
PRQ56494,23.0,23.0
PRQ58673,5.0,5.0
PRQ60485,13.0,13.0
PRQ60198,10.0,10.0
PRQ57491,4.0,4.0
PRQ56341,19.0,19.0
PRQ56020,10.0,10.0
PRQ55154,4.0,4.0
PRQ59029,77.0,77.0
PRQ56936,1.0,1.0
PRQ54600,2.5421,2.5421
PRQ54439,8.0,8.0
PRQ55164,1.0,1.0
PRQ55862,1.0,1.0
PRQ56632,2.32332,2.32332
PRQ58656,5.0,5.0
PRQ55426,1.0,1.0
PRQ56333,1.0,1.0
PRQ55510,22.0,22.0
PRQ54682,2.0,2.0
PRQ58773,23.0,23.0
PRQ59319,57.0,57.0
PRQ56472,6.0,6.0
PRQ54686,15.0,15.0
PRQ58108,1.0,1.0
PRQ60137,23.0,23.0
PRQ57816,2.0,2.0
PRQ54892,10.0,10.0
PRQ56259,1.0,1.0
PRQ58597,79.0,79.0
PRQ55504,6.4206,6.4206
PRQ59749,129.0,129.0
PRQ59748,35.0,35.0
PRQ58021,5.0,5.0
PRQ57346,1.0,1.0
PRQ59606,146.0,146.0
PRQ59703,1.0,1.0
PRQ59337,5.0,5.0
PRQ59701,2.0,2.0
PRQ57046,21.0,21.0
PRQ60383,10.6069,10.6069
PRQ58122,68.0,68.0
PRQ59643,7.0,7.0
PRQ60702,16.0,16.0
PRQ58015,60.0,60.0
PRQ60609,3.0,3.0
PRQ54962,3.0,3.0
PRQ57846,4.0,4.0
PRQ57547,9.0,9.0
PRQ60706,11.0,11.0
PRQ55674,15.0,15.0
PRQ55384,2.0,2.0
PRQ59458,36.0,36.0
PRQ60101,2.0,2.0
PRQ59053,1.0,1.0
PRQ59482,6.0,6.0
PRQ55012,2.0,2.0
PRQ59580,77.0,77.0
PRQ57694,1.0,1.0
PRQ57870,5.82109,5.82109
PRQ58386,1.0,1.0
PRQ57055,1.0,1.0
PRQ59071,2.0,2.0
PRQ54644,1.0,1.0
PRQ59415,9.99581,9.99581
PRQ58152,5.0,5.0
PRQ56145,1.09431,1.09431
PRQ56604,1.0,1.0
PRQ54490,1.0,1.0
PRQ57399,9.0,9.0
PRQ60602,18.0,18.0
PRQ58409,5.0,5.0
PRQ59013,1.37409,1.37409
PRQ57132,24.0,24.0
PRQ60310,1.0,1.0
PRQ55944,1.0,1.0
PRQ56665,3.0,3.0
PRQ56999,1.0,1.0
PRQ56337,1.0,1.0
PRQ56147,5.0,5.0
PRQ56564,4.04145,4.04145
PRQ57705,2.0,2.0
PRQ60382,13.0,13.0
PRQ58540,11.0,11.0
PRQ56687,3.62101,3.62101
PRQ57617,26.0,26.0
PRQ59464,9.0,9.0
PRQ60472,9.0,9.0
PRQ58196,2.0,2.0
PRQ57588,88.0,88.0
PRQ55241,2.0,2.0
PRQ56035,9.0,9.0
PRQ60672,34.0,34.0
PRQ59227,18.0,18.0
PRQ56321,10.0,10.0
PRQ58890,24.0,24.0
PRQ60679,57.0,57.0
PRQ56116,37.0,37.0
PRQ58309,6.0,6.0
PRQ59132,2.0,2.0
PRQ59785,1.0,1.0
PRQ60665,34.0,34.0
PRQ60733,53.0,53.0
PRQ58859,14.0,14.0
PRQ57071,32.0,32.0
PRQ57676,21.0,21.0
PRQ58794,1.0,1.0
PRQ56917,12.3627,12.3627
PRQ56443,2.0,2.0
PRQ59030,21.0,21.0
PRQ58233,1.0,1.0
PRQ58914,7.0,7.0
PRQ57414,8.0,8.0
PRQ57449,13.0,13.0
PRQ54979,10.0,10.0
PRQ58840,21.0,21.0
PRQ58353,28.0,28.0
PRQ60681,33.0,33.0
PRQ59856,1.4549,1.4549
PRQ54992,16.0,16.0
PRQ57446,17.0,17.0
PRQ54385,1.0,1.0
PRQ55700,4.0,4.0
PRQ59552,71.0,71.0
PRQ57486,2.0,2.0
PRQ59653,3.0,3.0
PRQ54807,1.0,1.0
PRQ54965,72.0,72.0
PRQ60547,21.0,21.0
PRQ54487,5.0,5.0
PRQ58879,1.0,1.0
PRQ56252,1.0,1.0
PRQ55093,4.73703,4.73703
PRQ56566,25.0,25.0
PRQ60009,1.0,1.0
PRQ57409,141.0,141.0
PRQ57437,3.0,3.0
PRQ56066,8.0,8.0
PRQ57010,1.0,1.0
PRQ57865,1.0,1.0
PRQ56900,1.0,1.0
PRQ57163,2.0,2.0
PRQ59900,16.0,16.0
PRQ59851,132.0,132.0
PRQ55852,1.0,1.0
PRQ59305,6.0,6.0
PRQ60148,123.0,123.0
PRQ54894,19.0,19.0
PRQ54603,1.0,1.0
PRQ60500,4.0,4.0
PRQ58174,0.209431,0.209431
PRQ55633,4.0,4.0
PRQ58324,4.0,4.0
PRQ57466,37.0,37.0
PRQ59885,1.0,1.0
PRQ60615,10.0,10.0
PRQ58440,30.0,30.0
PRQ56853,12.0,12.0
PRQ54469,5.13025,5.13025
PRQ56294,7.0,7.0
PRQ59593,17.0,17.0
PRQ57291,4.0,4.0
PRQ59361,1.29276,1.29276
PRQ58065,20.0,20.0
PRQ58881,17.0,17.0
PRQ57281,4.0,4.0
PRQ58667,3.0,3.0
PRQ60021,14.0,14.0
PRQ55968,2.36184,2.36184
PRQ60589,36.0,36.0
PRQ56880,2.0,2.0
PRQ54594,3.03389,3.03389
PRQ57271,1.0,1.0
PRQ58971,36.0,36.0
PRQ56692,5.64452,5.64452
PRQ57963,15.0,15.0
PRQ55792,1.0,1.0
PRQ57929,23.0,23.0
PRQ57144,1.0,1.0
PRQ55121,5.0,5.0
PRQ56057,9.0,9.0
PRQ54655,194.0,194.0
PRQ60421,18.0,18.0
PRQ60236,3.62629,3.62629
PRQ56271,1.0,1.0
PRQ59322,1.0,1.0
PRQ58764,16.0,16.0
PRQ60099,3.0,3.0
PRQ55231,2.0,2.0
PRQ58484,20.0,20.0
PRQ59217,15.0,15.0
PRQ58410,27.0,27.0
PRQ56824,25.0,25.0
PRQ59961,7.0,7.0
PRQ56560,6.0,6.0
PRQ54545,54.0,54.0
PRQ58308,1.44982,1.44982
PRQ54615,19.0,19.0
PRQ59145,2.0,2.0
PRQ56326,50.3531,50.3531
PRQ58626,7.8487,7.8487
PRQ55118,6.0,6.0
PRQ58504,2.0,2.0
PRQ60668,1.0,1.0
PRQ54961,4.0,4.0
PRQ59366,4.0,4.0
PRQ55316,7.0,7.0
PRQ58887,38.0,38.0
PRQ58630,1.0,1.0
PRQ58678,4.0,4.0
PRQ55315,5.0,5.0
PRQ57874,35.0,35.0
PRQ59176,2.0,2.0
PRQ57182,4.0,4.0
PRQ60023,114.0,114.0
PRQ58964,39.0,39.0
PRQ59627,1.52076,1.52076
PRQ59592,6.0,6.0
PRQ54693,8.0,8.0
PRQ58738,47.0,47.0
PRQ54658,3.0,3.0
PRQ60072,9.0,9.0
PRQ57936,97.0,97.0
PRQ59605,11.0,11.0
PRQ59874,2.0,2.0
PRQ55444,1.2177,1.2177
PRQ58088,1.0,1.0
PRQ56278,1.0,1.0
PRQ58487,34.0,34.0
PRQ55396,3.0,3.0
PRQ57659,11.0,11.0
PRQ58648,1.0,1.0
PRQ57078,8.0,8.0
PRQ55947,2.0,2.0
PRQ59546,6.0,6.0
PRQ57472,2.0,2.0
PRQ55056,1.473,1.473
PRQ56856,14.0,14.0
PRQ59138,1.0,1.0
PRQ57729,3.0,3.0
PRQ59521,3.0,3.0
PRQ57019,92.0,92.0
PRQ54858,14.0,14.0
PRQ55248,3.17529,3.17529
PRQ58573,29.0,29.0
PRQ56908,2.0,2.0
PRQ59256,25.0,25.0
PRQ56937,1.0,1.0
PRQ55109,4.0,4.0
PRQ60151,66.0,66.0
PRQ54511,1.0,1.0
PRQ59618,109.0,109.0
PRQ55758,9.0,9.0
PRQ60598,51.0,51.0
PRQ56447,16.0,16.0
PRQ58926,2.0,2.0
PRQ59827,3.0,3.0
PRQ58808,4.0,4.0
PRQ57823,1.0,1.0
PRQ60118,45.0,45.0
PRQ58388,3.0,3.0
PRQ56358,109.0,109.0
PRQ60059,14.0,14.0
PRQ56697,1.0,1.0
PRQ58418,4.0,4.0
PRQ57098,2.27243,2.27243
PRQ58127,207.0,207.0
PRQ54907,1.0,1.0
PRQ57959,51.0,51.0
PRQ59675,14.0,14.0
PRQ56904,2.0,2.0
PRQ55791,18.0,18.0
PRQ55965,6.0,6.0
PRQ59650,1.0,1.0
PRQ57666,14.0,14.0
PRQ59235,24.0,24.0
PRQ56132,145.0,145.0
PRQ55964,21.0,21.0
PRQ60143,169.0,169.0
PRQ54651,30.0,30.0
PRQ57557,4.0,4.0
PRQ57478,4.0,4.0
PRQ56704,1.0,1.0
PRQ55587,5.0,5.0
PRQ55795,25.0,25.0
PRQ57128,5.61268e-06,5.61268e-06
PRQ60685,24.0,24.0
PRQ58058,26.0,26.0
PRQ59284,2.0,2.0
PRQ59848,208.0,208.0
PRQ60120,10.0,10.0
PRQ56531,2.0,2.0
PRQ59702,3.0,3.0
PRQ60337,1.0,1.0
PRQ58780,8.0,8.0
PRQ57153,4.0,4.0
PRQ60082,23.0,23.0
PRQ55358,2.0,2.0
PRQ55943,2.0,2.0
PRQ56527,3.0,3.0
PRQ54625,1.0,1.0
PRQ60384,129.0,129.0
PRQ56364,134.0,134.0
PRQ58579,23.0,23.0
PRQ60330,5.0,5.0
PRQ57935,10.0,10.0
PRQ58129,9.0,9.0
PRQ54869,15.0,15.0
PRQ56130,4.0,4.0
PRQ58038,22.0,22.0
PRQ54911,3.81452e-05,3.81452e-05
PRQ54415,1.0,1.0
PRQ55140,1.0,1.0
PRQ58608,100.0,100.0
PRQ58912,2.0,2.0
PRQ55926,15.0,15.0
PRQ58970,234.0,234.0
PRQ56530,4.0,4.0
PRQ58965,3.0,3.0
PRQ57904,15.0,15.0
PRQ55196,2.0,2.0
PRQ58611,45.0,45.0
PRQ57688,11.0,11.0
PRQ60348,17.0,17.0
PRQ54955,1.0,1.0
PRQ60126,6.0,6.0
PRQ59300,47.0,47.0
PRQ56342,12.0,12.0
PRQ59728,2.0,2.0
PRQ59098,8.0,8.0
PRQ60574,7.0,7.0
PRQ55106,5.0,5.0
PRQ57931,3.0,3.0
PRQ60538,46.0,46.0
PRQ54721,1.0,1.0
PRQ58193,15.0,15.0
PRQ59537,15.0,15.0
PRQ58427,10.0,10.0
PRQ56543,2.0,2.0
PRQ57467,11.0,11.0
PRQ60714,2.0,2.0
PRQ58194,1.0,1.0
PRQ59987,34.0,34.0
PRQ57501,1.0,1.0
PRQ57993,11.0,11.0
PRQ56059,65.0,65.0
PRQ56182,30.0,30.0
PRQ54700,1.0,1.0
PRQ56167,5.0,5.0
PRQ56043,5.0,5.0
PRQ58477,1.0,1.0
PRQ54936,12.4791,12.4791
PRQ57261,1.0,1.0
PRQ58095,1.0,1.0
PRQ55586,16.0,16.0
PRQ60748,3.0,3.0
PRQ58903,2.0,2.0
PRQ60155,3.0,3.0
PRQ57016,6.0,6.0
PRQ54993,54.0,54.0
PRQ60729,22.0,22.0
PRQ58485,13.0,13.0
PRQ56121,1.80801,1.80801
PRQ57396,4.0,4.0
PRQ56095,93.0,93.0
PRQ56091,7.0,7.0
PRQ58075,5.0,5.0
PRQ54522,9.0,9.0
PRQ58509,3.0,3.0
PRQ59440,5.0,5.0
PRQ55949,8.0,8.0
PRQ57958,84.0,84.0
PRQ60342,3.0,3.0
PRQ55608,1.0,1.0
PRQ59102,13.0,13.0
PRQ58154,6.0,6.0
PRQ56409,23.0,23.0
PRQ54831,4.0,4.0
PRQ57573,15.5937,15.5937
PRQ56843,1.0,1.0
PRQ57747,1.39789,1.39789
PRQ57567,12.0,12.0
PRQ56109,1.70852,1.70852
PRQ57799,19.0,19.0
PRQ54551,18.0,18.0
PRQ54696,1.0,1.0
PRQ60709,17.0,17.0
PRQ57211,1.0,1.0
PRQ58270,27.0,27.0
PRQ54642,3.0,3.0
PRQ59955,1.0,1.0
PRQ55074,3.0,3.0
PRQ59540,9.0,9.0
PRQ58282,13.0,13.0
PRQ58826,13.0,13.0
PRQ58908,1.0,1.0
PRQ57436,20.0,20.0
PRQ59335,23.0,23.0
PRQ56106,1.0,1.0
PRQ56966,14.0,14.0
PRQ54390,4.0,4.0
PRQ54941,1.0,1.0
PRQ58547,32.0,32.0
PRQ58695,4.0,4.0
PRQ60631,89.0,89.0
PRQ58676,2.0,2.0
PRQ57806,37.0,37.0
PRQ59541,1.0,1.0
PRQ58431,37.0,37.0
PRQ59401,7.0,7.0
PRQ58598,25.0,25.0
PRQ55556,3.0,3.0
PRQ59534,31.0,31.0
PRQ54713,6.0,6.0
PRQ58559,33.0,33.0
PRQ60141,2.0,2.0
PRQ60345,2.0,2.0
PRQ57613,27.0,27.0
PRQ58906,16.0,16.0
PRQ59666,27.0,27.0
PRQ54944,2.0,2.0
PRQ54542,39.0,39.0
PRQ55866,2.0,2.0
PRQ59662,1.0,1.0
PRQ57529,3.0,3.0
PRQ57394,3.0,3.0
PRQ58371,2.0,2.0
PRQ55499,4.0,4.0
PRQ60139,22.0,22.0
PRQ57137,1.0,1.0
PRQ60371,23.0,23.0
PRQ56257,2.0,2.0
PRQ59960,1.0,1.0
PRQ58968,51.0,51.0
PRQ59170,10.0,10.0
PRQ59475,40.0,40.0
PRQ57081,71.0,71.0
PRQ60378,11.0,11.0
PRQ59801,1.0211,1.0211
PRQ59208,4.0,4.0
PRQ59645,25.0,25.0
PRQ60405,1.2339,1.2339
PRQ56334,21.6469,21.6469
PRQ54743,15.0,15.0
PRQ59225,2.0,2.0
PRQ58016,5.0,5.0
PRQ59642,8.0,8.0
PRQ58624,57.0,57.0
PRQ54406,1.0,1.0
PRQ57447,4.0,4.0
PRQ54778,2.0,2.0
PRQ57794,9.0,9.0
PRQ59751,23.0,23.0
PRQ58671,34.0,34.0
PRQ58202,2.0,2.0
PRQ55446,2.0,2.0
PRQ55999,29.0,29.0
PRQ55542,3.0,3.0
PRQ60473,15.0,15.0
PRQ57520,11.742,11.742
PRQ60380,3.0,3.0
PRQ59613,3.0,3.0
PRQ57669,10.0,10.0
PRQ58502,21.0,21.0
PRQ55911,3.0,3.0
PRQ55186,4.30943,4.30943
PRQ58261,96.0,96.0
PRQ59343,28.0,28.0
PRQ58304,4.0,4.0
PRQ57652,14.0,14.0
PRQ55703,1.0,1.0
PRQ59346,22.0,22.0
PRQ56206,8.0,8.0
PRQ57598,3.0,3.0
PRQ58828,1.0,1.0
PRQ59049,1.0,1.0
PRQ58137,69.0,69.0
PRQ57415,58.0,58.0
PRQ57094,1.0,1.0
PRQ60329,18.0,18.0
PRQ58585,44.0,44.0
PRQ59711,106.0,106.0
PRQ58168,3.0,3.0
PRQ55857,2.0,2.0
PRQ60044,14.0,14.0
PRQ58370,1.0,1.0
PRQ57621,1.0,1.0
PRQ58343,4.0,4.0
PRQ55824,6.0,6.0
PRQ55050,20.0,20.0
PRQ57774,15.0,15.0
PRQ60683,10.0,10.0
PRQ59157,4.0,4.0
PRQ60581,83.0,83.0
PRQ56201,21.0,21.0
PRQ59983,74.0,74.0
PRQ58705,19.0,19.0
PRQ58063,18.0,18.0
PRQ59184,2.0,2.0
PRQ57769,12.0,12.0
PRQ56232,2.0,2.0
PRQ55775,1.0,1.0
PRQ59597,5.0,5.0
PRQ58880,10.0,10.0
PRQ59435,24.0,24.0
PRQ54481,12.7197,12.7197
PRQ59092,52.0,52.0
PRQ59167,29.0,29.0
PRQ54534,5.0,5.0
PRQ56426,2.0,2.0
PRQ56424,19.0,19.0
PRQ58357,4.0,4.0
PRQ60475,72.0,72.0
PRQ58380,8.0,8.0
PRQ58930,4.81265,4.81265
PRQ58852,14.0,14.0
PRQ57612,10.0,10.0
PRQ56986,37.441,37.441
PRQ59796,35.0,35.0
PRQ59588,12.0,12.0
PRQ59861,1.0,1.0
PRQ55986,2.0,2.0
PRQ56189,1.0,1.0
PRQ59636,4.0,4.0
PRQ59436,2.0,2.0
PRQ58799,17.0,17.0
PRQ59832,4.0,4.0
PRQ59951,11.0,11.0
PRQ59770,13.0,13.0
PRQ57754,45.0,45.0
PRQ59908,77.0,77.0
PRQ58470,5.0,5.0
PRQ57134,22.0,22.0
PRQ60291,4.0,4.0
PRQ59631,5.0,5.0
PRQ58518,1.0,1.0
PRQ57229,16.0,16.0
PRQ59426,5.0,5.0
PRQ59549,4.0,4.0
PRQ56052,3.0,3.0
PRQ56297,1.0,1.0
PRQ57795,4.0,4.0
PRQ57390,1.0,1.0
PRQ60619,10.0,10.0
PRQ55553,1.0,1.0
PRQ59211,5.0,5.0
PRQ59359,9.70724,9.70724
PRQ56225,1.0,1.0
PRQ60412,16.0,16.0
PRQ59649,1.0,1.0
PRQ57283,11.0,11.0
PRQ55930,2.0,2.0
PRQ58506,16.0,16.0
PRQ59470,14.0,14.0
PRQ56009,17.0,17.0
PRQ58130,118.0,118.0
PRQ58363,22.0,22.0
PRQ58246,235.0,235.0
PRQ60108,156.0,156.0
PRQ56394,39.2673,39.2673
PRQ55996,7.0,7.0
PRQ55465,5.0,5.0
PRQ55839,6.72808,6.72808
PRQ60022,16.0,16.0
PRQ56706,15.0,15.0
PRQ59182,1.14182,1.14182
PRQ59611,15.0,15.0
PRQ57512,18.0,18.0
PRQ55652,32.0,32.0
PRQ58173,4.0,4.0
PRQ54407,12.0,12.0
PRQ59441,1.0,1.0
PRQ59982,2.0,2.0
PRQ55207,4.0,4.0
PRQ57667,6.0,6.0
PRQ58712,29.0,29.0
PRQ59835,1.0,1.0
PRQ56951,0.295484,0.295484
PRQ59365,3.0,3.0
PRQ59476,27.0,27.0
PRQ54577,1.0,1.0
PRQ54810,8.0,8.0
PRQ60624,14.0,14.0
PRQ57894,1.0,1.0
PRQ54956,1.0,1.0
PRQ56690,1.0,1.0
PRQ56708,1.26888,1.26888
PRQ54694,2.0,2.0
PRQ60326,7.0,7.0
PRQ56227,2.0,2.0
PRQ60519,4.0,4.0
PRQ60290,16.0,16.0
PRQ57772,1.0,1.0
PRQ56223,4.0,4.0
PRQ58131,6.0,6.0
PRQ59212,12.0,12.0
PRQ60007,6.0,6.0
PRQ60411,2.0,2.0
PRQ58779,44.0,44.0
PRQ56643,20.0,20.0
PRQ60282,5.0,5.0
PRQ58433,48.0,48.0
PRQ58281,3.0,3.0
PRQ60712,12.0,12.0
PRQ60510,18.0,18.0
PRQ58815,2.0,2.0
PRQ54435,2.0,2.0
PRQ56136,5.0,5.0
PRQ59431,8.0,8.0
PRQ60686,2.0,2.0
PRQ57342,5.0,5.0
PRQ58730,2.0,2.0
PRQ55484,1.0,1.0
PRQ60327,15.0,15.0
PRQ59612,2.0,2.0
PRQ59345,19.0,19.0
PRQ59429,7.0,7.0
PRQ54515,1.0,1.0
PRQ58917,12.0,12.0
PRQ55555,14.0,14.0
PRQ55596,1.0,1.0
PRQ60379,1.0,1.0
PRQ56160,6.12915,6.12915
PRQ60292,2.0,2.0
PRQ58770,20.0,20.0
PRQ55606,6.0,6.0
PRQ56977,6.0,6.0
PRQ56969,1.63816,1.63816
PRQ56793,1.0,1.0
PRQ59384,7.0,7.0
PRQ56874,1.0,1.0
PRQ58857,39.0,39.0
PRQ59681,1.03386,1.03386
PRQ55877,11.0,11.0
PRQ59807,31.0,31.0
PRQ58704,3.0,3.0
PRQ54446,1.0,1.0
PRQ55292,1.05454,1.05454
PRQ59266,25.0,25.0
PRQ58824,51.0,51.0
PRQ56074,18.0,18.0
PRQ57175,3.0,3.0
PRQ55540,1.0,1.0
PRQ55906,1.0,1.0
PRQ56540,2.0,2.0
PRQ60696,8.0,8.0
PRQ60703,11.0,11.0
PRQ55836,8.0,8.0
PRQ58746,34.0,34.0
PRQ58416,27.0,27.0
PRQ58562,2.0,2.0
PRQ58725,10.0,10.0
PRQ59118,1.0,1.0
PRQ57030,5.0,5.0
PRQ56058,3.0,3.0
PRQ54960,5.0,5.0
PRQ59757,2.0,2.0
PRQ59364,61.0,61.0
PRQ60698,3.0,3.0
PRQ55876,3.0,3.0
PRQ58901,8.0,8.0
PRQ54657,9.0,9.0
PRQ54824,1.0,1.0
PRQ58694,3.0,3.0
PRQ57460,34.0,34.0
PRQ60410,19.0,19.0
PRQ54570,2.19669,2.19669
PRQ58448,2.0,2.0
PRQ55390,18.0,18.0
PRQ57875,13.0,13.0
PRQ59723,59.0,59.0
PRQ60344,4.0,4.0
PRQ57843,11.7665,11.7665
PRQ58526,1.0,1.0
PRQ54918,7.0,7.0
PRQ55546,1.21011,1.21011
PRQ57039,10.7654,10.7654
PRQ59153,45.0,45.0
PRQ58280,13.0,13.0
PRQ59602,39.0,39.0
PRQ54865,3.0,3.0
PRQ57091,21.0,21.0
PRQ60536,21.0,21.0
PRQ59617,1.0,1.0
PRQ57000,1.0,1.0
PRQ57655,13.0,13.0
PRQ56126,24.0,24.0
PRQ59407,1.0,1.0
PRQ60029,20.0,20.0
PRQ58581,60.0,60.0
PRQ54676,135.0,135.0
PRQ59086,3.0,3.0
PRQ59286,6.0,6.0
PRQ56156,1.0,1.0
PRQ56026,2.0,2.0
PRQ58381,8.0,8.0
PRQ55369,19.0,19.0
PRQ60734,11.0,11.0
PRQ58110,3.0,3.0
PRQ55541,9.0,9.0
PRQ58796,1.0,1.0
PRQ55202,19.0,19.0
PRQ56926,5.0,5.0
PRQ57643,18.0,18.0
PRQ59881,1.0,1.0
PRQ60493,1.0,1.0
PRQ55858,7.0,7.0
PRQ56506,5.25028,5.25028
PRQ54805,1.0,1.0
PRQ58344,37.0,37.0
PRQ58752,1.0,1.0
PRQ59296,20.0,20.0
PRQ59610,45.0,45.0
PRQ60050,5.24772,5.24772
PRQ56813,2.0,2.0
PRQ56436,39.0,39.0
PRQ60684,82.0,82.0
PRQ59747,2.0,2.0
PRQ55950,31.0,31.0
PRQ58458,1.0,1.0
PRQ56770,14.0,14.0
PRQ55004,2.0,2.0
PRQ55670,31.0,31.0
PRQ60080,4.02762,4.02762
PRQ60746,25.0,25.0
PRQ58960,2.0,2.0
PRQ56608,9.0,9.0
PRQ57471,138.0,138.0
PRQ55616,2.0,2.0
PRQ60612,20.0,20.0
PRQ55557,2.0,2.0
PRQ56680,1.0,1.0
PRQ59070,1.0,1.0
PRQ54583,5.0,5.0
PRQ59158,8.0,8.0
PRQ58644,1.0,1.0
PRQ59332,3.0,3.0
PRQ60219,3.0,3.0
PRQ59325,15.0,15.0
PRQ59755,0.362193,0.362193
PRQ54746,7.0,7.0
PRQ58302,2.0,2.0
PRQ59220,31.0,31.0
PRQ55284,4.94767,4.94767
PRQ55620,2.0,2.0
PRQ58677,31.0,31.0
PRQ57349,2.0,2.0
PRQ59994,3.0,3.0
PRQ60241,1.0,1.0
PRQ57332,1.0,1.0
PRQ57928,1.0,1.0
PRQ58062,14.0,14.0
PRQ59629,3.0,3.0
PRQ57106,28.0,28.0
PRQ54707,12.0,12.0
PRQ59105,1.00893,1.00893
PRQ60728,3.0,3.0
PRQ59721,4.0,4.0
PRQ58882,5.0,5.0
PRQ55092,3.9899,3.9899
PRQ59090,2.0,2.0
PRQ60613,20.0,20.0
PRQ56820,29.0,29.0
PRQ55153,2.0,2.0
PRQ59808,2.0,2.0
PRQ58438,14.0,14.0
PRQ55892,35.0,35.0
PRQ56788,26.0,26.0
PRQ55071,1.0,1.0
PRQ58045,1.0,1.0
PRQ60284,12.0,12.0
PRQ58200,42.0,42.0
PRQ59501,12.0,12.0
PRQ59659,2.0,2.0
PRQ59156,22.0,22.0
PRQ59762,2.40971,2.40971
PRQ59293,17.0,17.0
PRQ56077,3.55761,3.55761
PRQ59327,8.0,8.0
PRQ57510,9.0,9.0
PRQ59007,29.0,29.0
PRQ57901,5.0,5.0
PRQ59548,12.0,12.0
PRQ60166,17.0,17.0
PRQ57850,21.0,21.0
PRQ60228,19.0,19.0
PRQ57012,43.0,43.0
PRQ57042,5.0,5.0
PRQ60034,9.0,9.0
PRQ55940,3.0,3.0
PRQ60096,10.0,10.0
PRQ56410,24.0,24.0
PRQ54454,1.0,1.0
PRQ55863,2.0,2.0
PRQ59957,2.0,2.0
PRQ56356,41.0,41.0
PRQ60470,2.0,2.0
PRQ58125,0.699294,0.699294
PRQ57593,26.0,26.0
PRQ60111,15.0,15.0
PRQ60063,3.0,3.0
PRQ55199,11.0,11.0
PRQ57525,12.0,12.0
PRQ60223,10.0,10.0
PRQ55702,3.0,3.0
PRQ56755,15.0,15.0
PRQ58771,3.0,3.0
