target_id,abundance
BGIOSGA002653-TA,117.0
BGIOSGA028887-TA,69.0
BGIOSGA021442-TA,5.0
BGIOSGA003608-TA,29.0
BGIOSGA035008-TA,52.0
BGIOSGA022465-TA,2.0
BGIOSGA007119-TA,53.0
BGIOSGA017104-TA,28.0
BGIOSGA008380-TA,80.0
BGIOSGA008161-TA,1.0
BGIOSGA020547-TA,220.0
BGIOSGA035998-TA,316.0
BGIOSGA005364-TA,82.0
BGIOSGA031736-TA,99.0
BGIOSGA036629-TA,174.514
BGIOSGA003738-TA,10.0
BGIOSGA000079-TA,31.0
BGIOSGA016668-TA,21.0
BGIOSGA004334-TA,183.0
BGIOSGA016344-TA,132.0
BGIOSGA034342-TA,4.0
BGIOSGA018216-TA,101.0
BGIOSGA007552-TA,5.0
BGIOSGA015063-TA,40.0
BGIOSGA009480-TA,163.558
BGIOSGA024083-TA,15.0
BGIOSGA009631-TA,1.4031
BGIOSGA025662-TA,67.0
BGIOSGA020832-TA,378.0
BGIOSGA036933-TA,2.04646
BGIOSGA012092-TA,28.0
BGIOSGA006282-TA,31.0
BGIOSGA029146-TA,0.968425
BGIOSGA036764-TA,2.0
BGIOSGA006661-TA,327.526
BGIOSGA037462-TA,18.0
BGIOSGA016353-TA,73.0
BGIOSGA010288-TA,12.0
BGIOSGA020798-TA,193.0
BGIOSGA021984-TA,148.0
BGIOSGA021030-TA,104.0
BGIOSGA020901-TA,6.0
BGIOSGA019849-TA,13.0
BGIOSGA005322-TA,94.0
BGIOSGA001025-TA,243.0
BGIOSGA016185-TA,12.0
BGIOSGA001989-TA,67.0
BGIOSGA030155-TA,0.331115
BGIOSGA016708-TA,591.0
BGIOSGA037522-TA,1.0
BGIOSGA018985-TA,7.0
BGIOSGA029363-TA,83.0
BGIOSGA026942-TA,109.0
BGIOSGA025868-TA,26.0
BGIOSGA009047-TA,123.0
BGIOSGA007292-TA,52.0
BGIOSGA022412-TA,22.9412
BGIOSGA024936-TA,218.0
BGIOSGA019380-TA,20.0
BGIOSGA001085-TA,30.0
BGIOSGA022821-TA,124.0
BGIOSGA004734-TA,43.0
BGIOSGA029072-TA,223.0
BGIOSGA006951-TA,287.0
BGIOSGA007025-TA,70.0
BGIOSGA030655-TA,8.0
BGIOSGA031860-TA,10.0
BGIOSGA034957-TA,13.0
BGIOSGA022616-TA,9.0
BGIOSGA004602-TA,49.0
BGIOSGA035387-TA,3.0
BGIOSGA004881-TA,2.0
BGIOSGA030007-TA,6.0
BGIOSGA031552-TA,3.0
BGIOSGA016677-TA,42.0
BGIOSGA030049-TA,1.0
BGIOSGA011203-TA,90.0
BGIOSGA004344-TA,3.0
BGIOSGA025909-TA,3.0
BGIOSGA017394-TA,9.0
BGIOSGA022336-TA,159.0
BGIOSGA018930-TA,15.0
BGIOSGA023462-TA,70.0
BGIOSGA000548-TA,89.0
BGIOSGA015346-TA,6.0
BGIOSGA023574-TA,8.0
BGIOSGA022584-TA,2.0
BGIOSGA002230-TA,70.0
BGIOSGA036090-TA,5.0
BGIOSGA008791-TA,103.0
BGIOSGA029373-TA,36.0
BGIOSGA026109-TA,65.0
BGIOSGA030479-TA,33.6111
BGIOSGA023034-TA,1.0
BGIOSGA029411-TA,96.0
BGIOSGA011139-TA,41.0
BGIOSGA022614-TA,100.0
BGIOSGA021819-TA,27.0
BGIOSGA003240-TA,1.0
BGIOSGA019321-TA,268.994
BGIOSGA000560-TA,8.0
BGIOSGA019364-TA,12.0
BGIOSGA009496-TA,220.0
BGIOSGA025277-TA,1.0
BGIOSGA033167-TA,75.0
BGIOSGA006757-TA,150.0
BGIOSGA000765-TA,59.0
BGIOSGA015857-TA,162.0
BGIOSGA012965-TA,31.0
BGIOSGA020750-TA,217.0
BGIOSGA035736-TA,12318.2
BGIOSGA009245-TA,17.0
BGIOSGA015078-TA,7.0
BGIOSGA031268-TA,3.0
BGIOSGA001277-TA,8.63597
BGIOSGA004552-TA,63.0
BGIOSGA035743-TA,2.0
BGIOSGA005243-TA,481.0
BGIOSGA023564-TA,3.0
BGIOSGA003397-TA,3.0
BGIOSGA018297-TA,1.0
BGIOSGA004799-TA,6.0
BGIOSGA036027-TA,148.593
BGIOSGA028779-TA,994.0
BGIOSGA006902-TA,15.0
BGIOSGA018101-TA,105.0
BGIOSGA014500-TA,193.0
BGIOSGA028866-TA,291.0
BGIOSGA034736-TA,69.0
BGIOSGA022163-TA,17.0
BGIOSGA007350-TA,3.0
BGIOSGA019279-TA,11.0
BGIOSGA008531-TA,109.0
BGIOSGA030253-TA,4.0
BGIOSGA014656-TA,21.0
BGIOSGA029694-TA,2.0
BGIOSGA025334-TA,18.0
BGIOSGA011804-TA,53.0
BGIOSGA023362-TA,122.0
BGIOSGA007962-TA,12.1823
BGIOSGA014715-TA,230.036
BGIOSGA013600-TA,5.0
BGIOSGA015560-TA,11.0
BGIOSGA003652-TA,2.0
BGIOSGA031473-TA,175.0
BGIOSGA036657-TA,16.0
BGIOSGA036674-TA,98.8942
BGIOSGA026921-TA,113.0
BGIOSGA003588-TA,6.0
BGIOSGA002862-TA,56.0
BGIOSGA005765-TA,163.0
BGIOSGA009780-TA,59.0
BGIOSGA016828-TA,10.0
BGIOSGA034344-TA,1.0
BGIOSGA001414-TA,60.4613
BGIOSGA001541-TA,1.0
BGIOSGA011241-TA,52.0
BGIOSGA023497-TA,37.0
BGIOSGA018190-TA,6.0
BGIOSGA011333-TA,30.0
BGIOSGA033288-TA,12.0
BGIOSGA032356-TA,7.49743
BGIOSGA019065-TA,11.0
BGIOSGA005705-TA,152.0
BGIOSGA011745-TA,109.0
BGIOSGA032520-TA,142.0
BGIOSGA030342-TA,231.0
BGIOSGA026866-TA,56.0
BGIOSGA004036-TA,23.0
BGIOSGA011130-TA,263.0
BGIOSGA022317-TA,10.0
BGIOSGA016780-TA,6.0
BGIOSGA002237-TA,51.0
BGIOSGA015508-TA,31.0
BGIOSGA005616-TA,2.0
BGIOSGA007257-TA,138.0
BGIOSGA004971-TA,1.0
BGIOSGA005528-TA,21.0
BGIOSGA011346-TA,1.0
BGIOSGA009453-TA,76.0
BGIOSGA022715-TA,1.0
BGIOSGA028983-TA,46.0
BGIOSGA013998-TA,174.0
BGIOSGA023584-TA,897.0
BGIOSGA013389-TA,61.0
BGIOSGA033261-TA,1.0
BGIOSGA029352-TA,64.0
BGIOSGA002662-TA,1.0
BGIOSGA014234-TA,52.0
BGIOSGA007186-TA,6.0
BGIOSGA019212-TA,41.0
BGIOSGA013748-TA,56.0
BGIOSGA008827-TA,37.0
BGIOSGA008550-TA,395.0
BGIOSGA009909-TA,82.0
BGIOSGA018081-TA,25.0
BGIOSGA021952-TA,1.0
BGIOSGA020867-TA,12.0
BGIOSGA030091-TA,304.0
BGIOSGA019695-TA,1.0
BGIOSGA017455-TA,122.0
BGIOSGA021000-TA,2.0
BGIOSGA000160-TA,13.0
BGIOSGA006322-TA,1.0
BGIOSGA022725-TA,5.75398
BGIOSGA032085-TA,16.0
BGIOSGA030493-TA,109.0
BGIOSGA012231-TA,58.0
BGIOSGA004043-TA,83.0
BGIOSGA000185-TA,103.17
BGIOSGA036008-TA,7.0
BGIOSGA009312-TA,285.0
BGIOSGA031729-TA,597.0
BGIOSGA017194-TA,64.0
BGIOSGA023623-TA,98.0
BGIOSGA012703-TA,1.0
BGIOSGA013254-TA,143.639
BGIOSGA023590-TA,670.0
BGIOSGA002907-TA,8.0
BGIOSGA025766-TA,9.0
BGIOSGA007641-TA,171.0
BGIOSGA013420-TA,390.0
BGIOSGA027396-TA,9.0
BGIOSGA001044-TA,49.0
BGIOSGA002208-TA,7.0
BGIOSGA027932-TA,32.0
BGIOSGA008416-TA,22.0
BGIOSGA027853-TA,3.18362
BGIOSGA001327-TA,45.0
BGIOSGA036466-TA,10.0
BGIOSGA030346-TA,1.0
BGIOSGA036689-TA,69.6675
BGIOSGA004111-TA,117.0
BGIOSGA034382-TA,99.0
BGIOSGA037179-TA,1.0
BGIOSGA004963-TA,8.0
BGIOSGA029181-TA,87.0
BGIOSGA025510-TA,104.0
BGIOSGA033687-TA,18.0
BGIOSGA015715-TA,113.0
BGIOSGA007713-TA,3.0
BGIOSGA007804-TA,309.0
BGIOSGA014001-TA,9.0
BGIOSGA027645-TA,1.07771
BGIOSGA011552-TA,74.0
BGIOSGA009803-TA,323.0
BGIOSGA014265-TA,172.0
BGIOSGA017337-TA,17.0
BGIOSGA028809-TA,8.0
BGIOSGA002991-TA,35.0
BGIOSGA020335-TA,45.0
BGIOSGA002566-TA,14.0
BGIOSGA000886-TA,27.0
BGIOSGA025566-TA,39.0
BGIOSGA031922-TA,3.0
BGIOSGA019034-TA,24.0
BGIOSGA021944-TA,141.0
BGIOSGA002941-TA,5.0
BGIOSGA015366-TA,613.0
BGIOSGA012507-TA,1.0
BGIOSGA003633-TA,1.0
BGIOSGA022801-TA,8.0
BGIOSGA004981-TA,49.0
BGIOSGA001756-TA,256.04
BGIOSGA022902-TA,19.0
BGIOSGA005436-TA,390.0
BGIOSGA005925-TA,4.0
BGIOSGA000230-TA,5.0
BGIOSGA000597-TA,506.0
BGIOSGA011300-TA,31.0
BGIOSGA001260-TA,1.61705
BGIOSGA032901-TA,5.0
BGIOSGA020563-TA,4.0
BGIOSGA029530-TA,15.0
BGIOSGA032079-TA,236.0
BGIOSGA014417-TA,60.0
BGIOSGA014048-TA,26.0
BGIOSGA027214-TA,108.0
BGIOSGA009612-TA,113.0
BGIOSGA001893-TA,104.362
BGIOSGA007377-TA,69.7714
BGIOSGA032080-TA,130.0
BGIOSGA022921-TA,2.0
BGIOSGA014709-TA,68.0
BGIOSGA004939-TA,1.0
BGIOSGA016491-TA,74.0
BGIOSGA001474-TA,31.0
BGIOSGA019490-TA,35.0
BGIOSGA016743-TA,1.0
BGIOSGA011374-TA,25.0
BGIOSGA027168-TA,1.0
BGIOSGA021673-TA,1.0
BGIOSGA020591-TA,48.0
BGIOSGA004017-TA,101.0
BGIOSGA028872-TA,4.0
BGIOSGA020232-TA,5.0
BGIOSGA030333-TA,28.0
BGIOSGA013832-TA,43.0
BGIOSGA025462-TA,29.0
BGIOSGA037243-TA,54.0
BGIOSGA013457-TA,24.0
BGIOSGA009769-TA,1.0
BGIOSGA006114-TA,106.0
BGIOSGA013201-TA,132.0
BGIOSGA016165-TA,39.0
BGIOSGA018776-TA,43.0
BGIOSGA037656-TA,9.0
BGIOSGA001162-TA,117.0
BGIOSGA017578-TA,124.0
BGIOSGA015672-TA,8.0
BGIOSGA005023-TA,6.0
BGIOSGA013742-TA,4.0
BGIOSGA014837-TA,24.0
BGIOSGA000871-TA,33.0
BGIOSGA010645-TA,17.0
BGIOSGA013289-TA,59.0
BGIOSGA003978-TA,74.0
BGIOSGA035771-TA,2.0
BGIOSGA031619-TA,102.0
BGIOSGA011050-TA,4.35569
BGIOSGA036146-TA,3.0
BGIOSGA005273-TA,74.0
BGIOSGA021700-TA,9.0
BGIOSGA023636-TA,2200.0
BGIOSGA028554-TA,2.0
BGIOSGA033040-TA,230.0
BGIOSGA021214-TA,180.0
BGIOSGA005553-TA,1.0
BGIOSGA018395-TA,14.0
BGIOSGA029397-TA,71.0
BGIOSGA029290-TA,73.0
BGIOSGA000364-TA,39.0
BGIOSGA033407-TA,7.0
BGIOSGA000997-TA,44.0
BGIOSGA012217-TA,1.0
BGIOSGA033234-TA,2.0
BGIOSGA002365-TA,410.0
BGIOSGA007798-TA,25.0
BGIOSGA023273-TA,25.0
BGIOSGA016790-TA,255.0
BGIOSGA002221-TA,211.0
BGIOSGA008965-TA,8.0
BGIOSGA017639-TA,2.0
BGIOSGA025955-TA,61.0
BGIOSGA019745-TA,103.0
BGIOSGA027371-TA,2.0
BGIOSGA037689-TA,62.0
BGIOSGA024826-TA,13.0
BGIOSGA034455-TA,228.0
BGIOSGA024695-TA,1.0
BGIOSGA004841-TA,33.0
BGIOSGA027380-TA,201.0
BGIOSGA026241-TA,2.01889
BGIOSGA031131-TA,28.0
BGIOSGA013591-TA,13.0
BGIOSGA013243-TA,59.0
BGIOSGA017604-TA,18.0
BGIOSGA013562-TA,4093.0
BGIOSGA025301-TA,1070.0
BGIOSGA010748-TA,1.0
BGIOSGA017354-TA,54.0
BGIOSGA020766-TA,10.0
BGIOSGA019711-TA,34.0
BGIOSGA036492-TA,1.0
BGIOSGA014556-TA,39.0
BGIOSGA011163-TA,392.74
BGIOSGA026466-TA,22.0
BGIOSGA035579-TA,55.0
BGIOSGA010366-TA,9.0
BGIOSGA021253-TA,104.0
BGIOSGA004605-TA,30.8196
BGIOSGA007221-TA,72.0
BGIOSGA011647-TA,87.0
BGIOSGA006715-TA,22.0
BGIOSGA031112-TA,26.0
BGIOSGA016393-TA,14.0
BGIOSGA003949-TA,4.0
BGIOSGA029401-TA,382.593
BGIOSGA028428-TA,8.0
BGIOSGA001144-TA,29.0
BGIOSGA032920-TA,2008.0
BGIOSGA009626-TA,15.0
BGIOSGA033210-TA,61.0
BGIOSGA030674-TA,151.519
BGIOSGA012058-TA,265.0
BGIOSGA012402-TA,77.0
BGIOSGA018247-TA,1.0
BGIOSGA013527-TA,36.0
BGIOSGA024101-TA,5.0
BGIOSGA005147-TA,1099.16
BGIOSGA029973-TA,6.0
BGIOSGA022514-TA,1.0
BGIOSGA037256-TA,42.0
BGIOSGA007928-TA,150.0
BGIOSGA011882-TA,7.0
BGIOSGA029105-TA,23.8631
BGIOSGA003157-TA,207.0
BGIOSGA022080-TA,65.0
BGIOSGA026325-TA,485.0
BGIOSGA001769-TA,666.0
BGIOSGA003869-TA,8.0
BGIOSGA001015-TA,62.0
BGIOSGA015169-TA,689.0
BGIOSGA026237-TA,109.0
BGIOSGA018591-TA,74.0
BGIOSGA020730-TA,7.0
BGIOSGA002081-TA,114.0
BGIOSGA010591-TA,3.17374
BGIOSGA020522-TA,438.0
BGIOSGA021136-TA,13.0
BGIOSGA009075-TA,53.0
BGIOSGA007687-TA,1.0
BGIOSGA029560-TA,5.0
BGIOSGA028735-TA,80.0
BGIOSGA025348-TA,9.0
BGIOSGA022791-TA,53.0
BGIOSGA012151-TA,84.0
BGIOSGA008862-TA,254.0
BGIOSGA032152-TA,3.0
BGIOSGA037797-TA,11.0
BGIOSGA003380-TA,77.0
BGIOSGA011173-TA,11.0
BGIOSGA017615-TA,26.0
BGIOSGA012372-TA,860.602
BGIOSGA020192-TA,10.0
BGIOSGA007485-TA,260.0
BGIOSGA031301-TA,11.0
BGIOSGA036032-TA,735.0
BGIOSGA016305-TA,1.0
BGIOSGA024205-TA,552.198
BGIOSGA037009-TA,1.0
BGIOSGA022329-TA,16.0
BGIOSGA002382-TA,1.0
BGIOSGA004482-TA,11.458
BGIOSGA026162-TA,3.0
BGIOSGA029416-TA,79.0
BGIOSGA036640-TA,171.0
BGIOSGA025377-TA,36.0
BGIOSGA037600-TA,90.0
BGIOSGA001307-TA,10.0
BGIOSGA034177-TA,84.0
BGIOSGA001101-TA,146.0
BGIOSGA037877-TA,1.0
BGIOSGA000333-TA,591.0
BGIOSGA025452-TA,3142.0
BGIOSGA001689-TA,3.23582
BGIOSGA029525-TA,8.0
BGIOSGA004834-TA,8.0
BGIOSGA021359-TA,13.0
BGIOSGA015408-TA,25.0
BGIOSGA016805-TA,4.0
BGIOSGA020237-TA,2.0
BGIOSGA021712-TA,10.0
BGIOSGA034753-TA,2.0
BGIOSGA011919-TA,164.0
BGIOSGA025553-TA,313.0
BGIOSGA017829-TA,25.0
BGIOSGA024335-TA,10.0
BGIOSGA013958-TA,75.0
BGIOSGA000463-TA,87.0
BGIOSGA003286-TA,16.0
BGIOSGA009487-TA,288.0
BGIOSGA003582-TA,3.0
BGIOSGA032285-TA,123.0
BGIOSGA005935-TA,4.0
BGIOSGA001061-TA,25.0
BGIOSGA011876-TA,65.0
BGIOSGA002265-TA,125.0
BGIOSGA015496-TA,1.0
BGIOSGA027579-TA,55.0
BGIOSGA013898-TA,54.0
BGIOSGA034566-TA,37.9935
BGIOSGA011921-TA,6.0
BGIOSGA030996-TA,5.00321
BGIOSGA031696-TA,17.0
BGIOSGA011976-TA,32.0
BGIOSGA017992-TA,387.0
BGIOSGA029947-TA,4.76358
BGIOSGA000242-TA,43.0
BGIOSGA021860-TA,39.0
BGIOSGA024796-TA,3.0
BGIOSGA024278-TA,3.0
BGIOSGA019962-TA,11.0
BGIOSGA005726-TA,14.0
BGIOSGA017925-TA,20.0
BGIOSGA009737-TA,79.0
BGIOSGA037014-TA,1.06329
BGIOSGA017152-TA,11.0
BGIOSGA009333-TA,8.0
BGIOSGA002861-TA,51.0
BGIOSGA009227-TA,68.0
BGIOSGA017260-TA,109.971
BGIOSGA019949-TA,75.365
BGIOSGA030434-TA,3.0
BGIOSGA007930-TA,242.0
BGIOSGA017879-TA,7.0
BGIOSGA030843-TA,16.0
BGIOSGA016331-TA,1.83785
BGIOSGA026073-TA,18.0
BGIOSGA016557-TA,20.0
BGIOSGA007242-TA,13.2895
BGIOSGA018507-TA,8.0
BGIOSGA021915-TA,12.0
BGIOSGA018657-TA,1.0
BGIOSGA003502-TA,212.178
BGIOSGA024978-TA,84.0
BGIOSGA005636-TA,93.0
BGIOSGA028935-TA,18.0
BGIOSGA004197-TA,29.0
BGIOSGA025996-TA,253.0
BGIOSGA023003-TA,41.0
BGIOSGA004561-TA,119.0
BGIOSGA035718-TA,91.0
BGIOSGA037208-TA,2.0
BGIOSGA020177-TA,8.0
BGIOSGA008868-TA,41.0
BGIOSGA023521-TA,128.0
BGIOSGA026699-TA,3.0
BGIOSGA034549-TA,1.0
BGIOSGA013214-TA,14.0
BGIOSGA003034-TA,40.0
BGIOSGA025974-TA,3.0
BGIOSGA004772-TA,16.0
BGIOSGA006468-TA,25.0
BGIOSGA037480-TA,6.0
BGIOSGA014427-TA,1.0
BGIOSGA022659-TA,109.0
BGIOSGA032289-TA,1.0
BGIOSGA008430-TA,77.0
BGIOSGA033785-TA,2.75468
BGIOSGA004996-TA,27.0
BGIOSGA005822-TA,3.0
BGIOSGA030717-TA,1.07157
BGIOSGA007776-TA,8.0
BGIOSGA008512-TA,26.0
BGIOSGA005343-TA,115.0
BGIOSGA028212-TA,3.0
BGIOSGA010794-TA,200.0
BGIOSGA010413-TA,61.0
BGIOSGA006574-TA,38.0
BGIOSGA010839-TA,17.0
BGIOSGA023651-TA,57.0
BGIOSGA001183-TA,224.0
BGIOSGA023738-TA,3.0
BGIOSGA019930-TA,32.0
BGIOSGA024928-TA,3.0
BGIOSGA023017-TA,233.0
BGIOSGA028977-TA,46.0
BGIOSGA037673-TA,23.0
BGIOSGA027329-TA,122.0
BGIOSGA000064-TA,51.0
BGIOSGA033986-TA,16.0
BGIOSGA029243-TA,236.0
BGIOSGA006093-TA,178.0
BGIOSGA035561-TA,4.0
BGIOSGA001704-TA,9.0
BGIOSGA032430-TA,11.0
BGIOSGA028697-TA,89.0
BGIOSGA006960-TA,40.0
BGIOSGA009416-TA,14.0
BGIOSGA022884-TA,627.0
BGIOSGA010523-TA,298.0
BGIOSGA026419-TA,4.0
BGIOSGA015666-TA,1.0
BGIOSGA029831-TA,81.0
BGIOSGA000434-TA,2.0
BGIOSGA028311-TA,1.0
BGIOSGA014464-TA,1.0
BGIOSGA006925-TA,0.999998
BGIOSGA011155-TA,1.0
BGIOSGA025496-TA,143.0
BGIOSGA000690-TA,210.0
BGIOSGA008080-TA,22.0
BGIOSGA019779-TA,48.0
BGIOSGA002210-TA,28.0
BGIOSGA011003-TA,4.0
BGIOSGA004207-TA,114.0
BGIOSGA009988-TA,144.0
BGIOSGA029877-TA,98.0
BGIOSGA032160-TA,863.908
BGIOSGA009762-TA,14.0
BGIOSGA028430-TA,30.0578
BGIOSGA009306-TA,94.0
BGIOSGA036861-TA,1.0
BGIOSGA035482-TA,5.6776
BGIOSGA037152-TA,503.791
BGIOSGA021192-TA,3.0
BGIOSGA001014-TA,5.0
BGIOSGA021464-TA,5.0
BGIOSGA037196-TA,227.0
BGIOSGA032405-TA,17.0
BGIOSGA019078-TA,7.0
BGIOSGA009176-TA,124.0
BGIOSGA034684-TA,574.307
BGIOSGA005400-TA,7.0
BGIOSGA017851-TA,71.0
BGIOSGA010627-TA,2.0
BGIOSGA032512-TA,1537.0
BGIOSGA012327-TA,26.0
BGIOSGA025776-TA,11.0
BGIOSGA014826-TA,9.0
BGIOSGA013632-TA,18.0
BGIOSGA004078-TA,105.0
BGIOSGA016817-TA,3.0
BGIOSGA003997-TA,1.0
BGIOSGA009593-TA,23.0
BGIOSGA000273-TA,2.0
BGIOSGA020870-TA,5.0
BGIOSGA004951-TA,25.7143
BGIOSGA014127-TA,55.0
BGIOSGA036832-TA,435.963
BGIOSGA028120-TA,221.0
BGIOSGA007325-TA,3.69936
BGIOSGA005621-TA,331.0
BGIOSGA003875-TA,13.0
BGIOSGA024519-TA,3.0
BGIOSGA016485-TA,33.0
BGIOSGA014901-TA,124.0
BGIOSGA001563-TA,8.0
BGIOSGA005411-TA,8.0
BGIOSGA012568-TA,78.0
BGIOSGA005451-TA,1.0
BGIOSGA021993-TA,15.0
BGIOSGA026423-TA,109.0
BGIOSGA022332-TA,47.0
BGIOSGA007364-TA,18.0
BGIOSGA029308-TA,21.0
BGIOSGA027553-TA,69.0
BGIOSGA025639-TA,8.0
BGIOSGA014097-TA,30.0
BGIOSGA002769-TA,12.0
BGIOSGA030874-TA,11.0
BGIOSGA009137-TA,267.0
BGIOSGA033251-TA,266.0
BGIOSGA012166-TA,14.0
BGIOSGA014459-TA,31.0
BGIOSGA017493-TA,56.0
BGIOSGA025134-TA,3.0
BGIOSGA007471-TA,266.0
BGIOSGA008283-TA,1.0
BGIOSGA036891-TA,34.4887
BGIOSGA005662-TA,176.0
BGIOSGA020452-TA,46.0
BGIOSGA008429-TA,300.0
BGIOSGA017009-TA,8.0
BGIOSGA015233-TA,184.0
BGIOSGA023127-TA,29.0
BGIOSGA031688-TA,6.0
BGIOSGA003074-TA,11.0
BGIOSGA012275-TA,87.0
BGIOSGA003109-TA,243.0
BGIOSGA022661-TA,11.0
BGIOSGA033481-TA,9.0
BGIOSGA002508-TA,19.0
BGIOSGA000396-TA,2.0
BGIOSGA012690-TA,5.24544
BGIOSGA017056-TA,51.0
BGIOSGA023145-TA,88.0
BGIOSGA036407-TA,99.0
BGIOSGA002040-TA,155.0
BGIOSGA020255-TA,1.0
BGIOSGA023354-TA,703.0
BGIOSGA026313-TA,54.0
BGIOSGA029603-TA,3.0
BGIOSGA023857-TA,41.0
BGIOSGA024384-TA,5.0
BGIOSGA030407-TA,1.0
BGIOSGA023756-TA,603.0
BGIOSGA009289-TA,1547.0
BGIOSGA036877-TA,0.34312
BGIOSGA024474-TA,39.0
BGIOSGA027921-TA,26.7879
BGIOSGA036430-TA,9.0
BGIOSGA005995-TA,289.0
BGIOSGA028707-TA,3.0
BGIOSGA011278-TA,95.0
BGIOSGA008296-TA,22.9845
BGIOSGA015031-TA,73.3553
BGIOSGA000382-TA,212.0
BGIOSGA023161-TA,1.0
BGIOSGA017940-TA,74.0
BGIOSGA004872-TA,27.0
BGIOSGA027965-TA,6.0
BGIOSGA017350-TA,42.0
BGIOSGA032386-TA,32.0
BGIOSGA036243-TA,8.0
BGIOSGA023102-TA,93.0
BGIOSGA028527-TA,4.0
BGIOSGA027291-TA,66.0
BGIOSGA022343-TA,29.0
BGIOSGA029649-TA,109.0
BGIOSGA030880-TA,209.0
BGIOSGA013423-TA,41.0
BGIOSGA034992-TA,282.101
BGIOSGA030438-TA,24.0
BGIOSGA030941-TA,51.0
BGIOSGA020200-TA,8.0
BGIOSGA023855-TA,4.0
BGIOSGA014303-TA,6.0
BGIOSGA033563-TA,1.0
BGIOSGA034972-TA,333.0
BGIOSGA022207-TA,4.0
BGIOSGA001914-TA,59.0
BGIOSGA035882-TA,16.0
BGIOSGA029843-TA,11.0
BGIOSGA034653-TA,28.4141
BGIOSGA001917-TA,127.0
BGIOSGA023099-TA,7.0
BGIOSGA013072-TA,22.0
BGIOSGA019329-TA,11.0
BGIOSGA020282-TA,113.0
BGIOSGA026765-TA,103.0
BGIOSGA036020-TA,157.0
BGIOSGA024453-TA,2.0
BGIOSGA007218-TA,49.0
BGIOSGA016572-TA,35.0
BGIOSGA029719-TA,18.0
BGIOSGA001204-TA,111.0
BGIOSGA008328-TA,26.0
BGIOSGA006486-TA,2.0
BGIOSGA008667-TA,1.0
BGIOSGA028250-TA,45.0
BGIOSGA019609-TA,231.0
BGIOSGA007659-TA,202.867
BGIOSGA034373-TA,5.0
BGIOSGA027196-TA,174.0
BGIOSGA001951-TA,355.0
BGIOSGA029050-TA,9.0
BGIOSGA023025-TA,261.0
BGIOSGA021248-TA,247.0
BGIOSGA002171-TA,8.0
BGIOSGA010527-TA,42.0
BGIOSGA021679-TA,44.0
BGIOSGA000502-TA,41.7235
BGIOSGA005199-TA,43.0
BGIOSGA003616-TA,295.093
BGIOSGA019928-TA,25.0
BGIOSGA008847-TA,32.0
BGIOSGA005970-TA,28.0
BGIOSGA005501-TA,3.0
BGIOSGA033762-TA,6.0
BGIOSGA033050-TA,16.8118
BGIOSGA012049-TA,127.0
BGIOSGA012662-TA,64.0
BGIOSGA011698-TA,664.0
BGIOSGA026331-TA,26.0484
BGIOSGA016908-TA,1.0
BGIOSGA010395-TA,106.0
BGIOSGA000567-TA,257.0
BGIOSGA013146-TA,2.0
BGIOSGA036055-TA,5.0
BGIOSGA031614-TA,3.0
BGIOSGA006144-TA,252.0
BGIOSGA011719-TA,37.0
BGIOSGA014864-TA,55.0
BGIOSGA029471-TA,15.0
BGIOSGA026501-TA,24.1715
BGIOSGA037623-TA,393.0
BGIOSGA014624-TA,108.327
BGIOSGA017779-TA,7.0
BGIOSGA013324-TA,2.0
BGIOSGA010188-TA,18.0
BGIOSGA024414-TA,31.0
BGIOSGA017654-TA,600.0
BGIOSGA004477-TA,31.0
BGIOSGA024181-TA,4.0
BGIOSGA027107-TA,68.0
BGIOSGA026853-TA,1.0
BGIOSGA013569-TA,17.0
BGIOSGA007783-TA,4.0
BGIOSGA007315-TA,178.0
BGIOSGA014734-TA,1.0
BGIOSGA020774-TA,24.0
BGIOSGA006835-TA,7.0
BGIOSGA003762-TA,23.0
BGIOSGA026452-TA,68.0
BGIOSGA031122-TA,22.0
BGIOSGA031072-TA,2.0
BGIOSGA015184-TA,16.0
BGIOSGA032337-TA,1.0
BGIOSGA031625-TA,1.0
BGIOSGA034966-TA,4.0
BGIOSGA032840-TA,3.0
BGIOSGA005678-TA,101.0
BGIOSGA009856-TA,64.0
BGIOSGA011725-TA,57.7266
BGIOSGA030848-TA,44.0
BGIOSGA016917-TA,2.0
BGIOSGA027688-TA,175.0
BGIOSGA013424-TA,6.0
BGIOSGA027365-TA,2.0
BGIOSGA028295-TA,5.0
BGIOSGA015178-TA,36.0
BGIOSGA017867-TA,1.0
BGIOSGA013519-TA,23.0
BGIOSGA003552-TA,145.0
BGIOSGA006125-TA,64.0
BGIOSGA014068-TA,3.32654
BGIOSGA018489-TA,115.0
BGIOSGA022856-TA,6.0
BGIOSGA006690-TA,26.0
BGIOSGA031757-TA,233.603
BGIOSGA009218-TA,55.0
BGIOSGA014279-TA,8.0
BGIOSGA031126-TA,14.0
BGIOSGA007602-TA,10.0
BGIOSGA030596-TA,1.0
BGIOSGA012415-TA,87.0
BGIOSGA017208-TA,36.0
BGIOSGA003324-TA,12.0
BGIOSGA037061-TA,3.0
BGIOSGA025320-TA,179.0
BGIOSGA016520-TA,21.0
BGIOSGA032061-TA,26.6869
BGIOSGA012351-TA,9.0
BGIOSGA000771-TA,63.0
BGIOSGA017817-TA,366.0
BGIOSGA013818-TA,5.0
BGIOSGA030920-TA,5.0
